PAGE_NUMBER,MANUFACTURER,YEAR,MODEL,ENGINE,OIL
98,FORD,2013,Police Interceptor Utility,V6 227 3.7L F.I. (VIN R),"['M1-212A', 'M1-212']"
98,FORD,2013,Taurus,4 cyl. 122 2.0L F.I. Turbo (VIN 9),"['M1-102', 'M1-102A']"
98,FORD,2013,Taurus,V6 213 3.5L F.I. (VIN 8),"['M1-212A', 'M1-212']"
98,FORD,2013,Taurus,V6 213 3.5L F.I. Twin-Turbo (VIN T) SHO,"['M1-212A', 'M1-212']"
98,FORD,2013,Transit Connect,4 cyl. 121 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
98,FORD,2012,Courier,4 cyl. 98 1.6L F.I. (Mexico),"['M1-209', 'M1-209A']"
98,FORD,2012,E-150 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
98,FORD,2012,E-150 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
98,FORD,2012,E-250 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
98,FORD,2012,E-250 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
98,FORD,2012,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
98,FORD,2012,E-350 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
98,FORD,2012,E-450 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
98,FORD,2012,E-450 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
98,FORD,2012,Edge,4 cyl. 122 2.0L F.I. Turbo (VIN 9),"['M1-102', 'M1-102A']"
98,FORD,2012,Edge,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
98,FORD,2012,Edge,V6 227 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
98,FORD,2012,Escape,4 cyl. 152 2.5L F.I. (VIN 7),"['M1-102', 'M1-102A']"
98,FORD,2012,Escape,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
98,FORD,2012,Escape Hybrid,4 cyl. 152 2.5L F.I. (VIN 3) (Electric/Gas),"['M1-102', 'M1-102A']"
98,FORD,2012,Expedition,V8 330 5.4L F.I.,"['M1-210', 'M1-210A']"
98,FORD,2012,Explorer,4 cyl. 122 2.0L F.I. Turbo (VIN 9),"['M1-102', 'M1-102A']"
99,FORD,2012,Explorer,4 cyl. 122 2.0L F.I. Turbo (VIN 9),"['M1-102', 'M1-102A']"
99,FORD,2012,F-150 Pickup,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V8 379 6.2L F.I.,"['M1-210', 'M1-210A']"
99,FORD,2012,F-250 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
99,FORD,2012,F-250 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-350 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
99,FORD,2012,F-350 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-450 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-450 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F53 Stripped Chassis,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F-550 Super Duty,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-550 Super Duty,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F59,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,Fiesta,4 cyl. 97 1.6L F.I. (VIN J),"['M1-102', 'M1-102A']"
99,FORD,2012,Flex,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2012,Flex,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
99,FORD,2012,Focus,4 cyl. 2.0L F.I. (VIN 2),"['M1-102', 'M1-102A']"
99,FORD,2012,Fusion,4 cyl. 152 2.5L F.I. (VIN A),"['M1-102', 'M1-102A']"
99,FORD,2012,Fusion,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
99,FORD,2012,Fusion,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2012,Fusion Hybrid,4 cyl. 152 2.5L F.I. (VIN 3),"['M1-102', 'M1-102A']"
99,FORD,2012,Lobo,V8 302 5.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 302 5.0L F.I. (VIN U) Boss 302,"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 302 5.0L F.I. (VIN F) GT,"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 330 5.4L F.I. Supercharged (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2012,Taurus,V6 213 3.5L F.I. (VIN W),"['M1-212A', 'M1-212']"
99,FORD,2012,Taurus,V6 213 3.5L F.I. Twin-Turbo (VIN T) SHO,"['M1-212A', 'M1-212']"
99,FORD,2012,Transit Connect,4 cyl. 121 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
99,FORD,2011,Courier,4 cyl. 98 1.6L F.I. (Mexico),"['M1-209', 'M1-209A']"
99,FORD,2011,Crown Victoria,V8 281 4.6L F.I. (Flex-Fuel),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
99,FORD,2011,Crown Victoria,V8 281 4.6L F.I. (Gas),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
99,FORD,2011,E-150 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
99,FORD,2011,E-150 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-250 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
99,FORD,2011,E-250 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-350 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2011,E-450 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-450 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2011,Edge,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2011,Edge,V6 227 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
99,FORD,2012,F-150 Pickup,V8 379 6.2L F.I.,"['M1-210', 'M1-210A']"
99,FORD,2012,F-250 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
99,FORD,2012,F-250 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-350 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
99,FORD,2012,F-350 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-450 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-450 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F53 Stripped Chassis,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F-550 Super Duty,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
99,FORD,2012,F-550 Super Duty,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,F59,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
99,FORD,2012,Fiesta,4 cyl. 97 1.6L F.I. (VIN J),"['M1-102', 'M1-102A']"
99,FORD,2012,Flex,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2012,Flex,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
99,FORD,2012,Focus,4 cyl. 2.0L F.I. (VIN 2),"['M1-102', 'M1-102A']"
99,FORD,2012,Fusion,4 cyl. 152 2.5L F.I. (VIN A),"['M1-102', 'M1-102A']"
99,FORD,2012,Fusion,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
99,FORD,2012,Fusion,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2012,Fusion Hybrid,4 cyl. 152 2.5L F.I. (VIN 3),"['M1-102', 'M1-102A']"
99,FORD,2012,Lobo,V8 302 5.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 302 5.0L F.I. (VIN U) Boss 302,"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 302 5.0L F.I. (VIN F) GT,"['M1-212A', 'M1-212']"
99,FORD,2012,Mustang,V8 330 5.4L F.I. Supercharged (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2012,Taurus,V6 213 3.5L F.I. (VIN W),"['M1-212A', 'M1-212']"
99,FORD,2012,Taurus,V6 213 3.5L F.I. Twin-Turbo (VIN T) SHO,"['M1-212A', 'M1-212']"
99,FORD,2012,Transit Connect,4 cyl. 121 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
99,FORD,2011,Courier,4 cyl. 98 1.6L F.I. (Mexico),"['M1-209', 'M1-209A']"
99,FORD,2011,Crown Victoria,V8 281 4.6L F.I. (Flex-Fuel),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
99,FORD,2011,Crown Victoria,V8 281 4.6L F.I. (Gas),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
99,FORD,2011,E-150 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
99,FORD,2011,E-150 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-250 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
99,FORD,2011,E-250 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-350 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2011,E-450 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
99,FORD,2011,E-450 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
99,FORD,2011,Edge,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
99,FORD,2011,Edge,V6 227 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
100,FORD,2011,Edge,V6 227 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
100,FORD,2011,Escape,4 cyl. 152 2.5L F.I. (VIN 7),"['M1-102', 'M1-102A']"
100,FORD,2011,Escape,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
100,FORD,2011,Escape Hybrid,4 cyl. 152 2.5L F.I. (VIN 3) (Electric/Gas),"['M1-102', 'M1-102A']"
100,FORD,2011,Expedition,V8 330 5.4L F.I.,"['M1-210', 'M1-210A']"
100,FORD,2011,Explorer,V6 213 3.5L F.I. (VIN 8),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V8 379 6.2L F.I.,"['M1-210', 'M1-210A']"
100,FORD,2011,F-250 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
100,FORD,2011,F-250 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-350 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
100,FORD,2011,F-350 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-450 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-450 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F53 Stripped Chassis,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F-550 Super Duty,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-550 Super Duty,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F59,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,Fiesta,4 cyl. 97 1.6L F.I. (VIN J),"['M1-102', 'M1-102A']"
100,FORD,2011,Flex,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
100,FORD,2011,Flex,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
100,FORD,2011,Focus,4 cyl. 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
100,FORD,2011,Fusion,4 cyl. 152 2.5L F.I. (VIN A),"['M1-102', 'M1-102A']"
100,FORD,2011,Fusion Hybrid,4 cyl. 152 2.5L F.I. (VIN 3),"['M1-102', 'M1-102A']"
100,FORD,2011,Lobo,V8 302 5.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
100,FORD,2011,Lobo,V8 380 6.2L F.I. (Mexico),"['M1-210', 'M1-210A']"
100,FORD,2011,Mustang,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
100,FORD,2011,Mustang,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
100,FORD,2011,Mustang,V8 330 5.4L F.I. Supercharged (VIN S),"['M1-210', 'M1-210A']"
100,FORD,2011,Ranger,4 cyl. 140 2.3L F.I. (VIN D),"['M1-102', 'M1-102A']"
100,FORD,2011,Ranger,V6 245 4.0L F.I. (VIN E),"['M1-210', 'M1-210A']"
100,FORD,2011,Taurus,V6 213 3.5L F.I. (VIN W),"['M1-212A', 'M1-212']"
100,FORD,2011,Taurus,V6 213 3.5L F.I. Twin-Turbo (VIN T) SHO,"['M1-212A', 'M1-212']"
100,FORD,2011,Transit Connect,4 cyl. 121 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
100,FORD,2010,Courier,4 cyl. 98 1.6L F.I. (Mexico),"['M1-209', 'M1-209A']"
100,FORD,2010,Crown Victoria,V8 281 4.6L F.I. (Gas),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
100,FORD,2010,Crown Victoria,V8 281 4.6L F.I. (Flex-Fuel),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
100,FORD,2010,E-150 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
100,FORD,2010,E-150 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
100,FORD,2010,E-250 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
100,FORD,2010,E-250 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
100,FORD,2010,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
100,FORD,2011,Escape,4 cyl. 152 2.5L F.I. (VIN 7),"['M1-102', 'M1-102A']"
100,FORD,2011,Escape,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
100,FORD,2011,Escape Hybrid,4 cyl. 152 2.5L F.I. (VIN 3) (Electric/Gas),"['M1-102', 'M1-102A']"
100,FORD,2011,Expedition,V8 330 5.4L F.I.,"['M1-210', 'M1-210A']"
100,FORD,2011,Explorer,V6 213 3.5L F.I. (VIN 8),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
100,FORD,2011,F-150 Pickup,V8 379 6.2L F.I.,"['M1-210', 'M1-210A']"
100,FORD,2011,F-250 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
100,FORD,2011,F-250 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-350 Super Duty Pickup,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
100,FORD,2011,F-350 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-450 Super Duty Pickup,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-450 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F53 Stripped Chassis,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F-550 Super Duty,V8 406 6.7L F.I. Turbo (VIN T) (Diesel),['M1-405A']
100,FORD,2011,F-550 Super Duty,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,F59,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
100,FORD,2011,Fiesta,4 cyl. 97 1.6L F.I. (VIN J),"['M1-102', 'M1-102A']"
100,FORD,2011,Flex,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
100,FORD,2011,Flex,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
100,FORD,2011,Focus,4 cyl. 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
100,FORD,2011,Fusion,4 cyl. 152 2.5L F.I. (VIN A),"['M1-102', 'M1-102A']"
100,FORD,2011,Fusion Hybrid,4 cyl. 152 2.5L F.I. (VIN 3),"['M1-102', 'M1-102A']"
100,FORD,2011,Lobo,V8 302 5.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
100,FORD,2011,Lobo,V8 380 6.2L F.I. (Mexico),"['M1-210', 'M1-210A']"
100,FORD,2011,Mustang,V6 227 3.7L F.I. (VIN M),"['M1-212A', 'M1-212']"
100,FORD,2011,Mustang,V8 302 5.0L F.I. (VIN F),"['M1-212A', 'M1-212']"
100,FORD,2011,Mustang,V8 330 5.4L F.I. Supercharged (VIN S),"['M1-210', 'M1-210A']"
100,FORD,2011,Ranger,4 cyl. 140 2.3L F.I. (VIN D),"['M1-102', 'M1-102A']"
100,FORD,2011,Ranger,V6 245 4.0L F.I. (VIN E),"['M1-210', 'M1-210A']"
100,FORD,2011,Taurus,V6 213 3.5L F.I. (VIN W),"['M1-212A', 'M1-212']"
100,FORD,2011,Taurus,V6 213 3.5L F.I. Twin-Turbo (VIN T) SHO,"['M1-212A', 'M1-212']"
100,FORD,2011,Transit Connect,4 cyl. 121 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
100,FORD,2010,Courier,4 cyl. 98 1.6L F.I. (Mexico),"['M1-209', 'M1-209A']"
100,FORD,2010,Crown Victoria,V8 281 4.6L F.I. (Gas),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
100,FORD,2010,Crown Victoria,V8 281 4.6L F.I. (Flex-Fuel),"['M1-102', 'M1-210', 'M1-102A', 'M1-210A']"
100,FORD,2010,E-150 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
100,FORD,2010,E-150 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
100,FORD,2010,E-250 Econoline,V8 281 4.6L F.I. (VIN W),"['M1-210', 'M1-210A']"
100,FORD,2010,E-250 Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
100,FORD,2010,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
101,FORD,2010,E-350 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
101,FORD,2010,E-450 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
101,FORD,2010,E-450 Super Duty Econoline,V8 363 6.0L F.I. Turbo (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,E-450 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
101,FORD,2010,EcoSport,4 cyl. 122 2.0L F.I. (Mexico),"['M1-102', 'M1-102A']"
101,FORD,2010,Edge,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,4 cyl. 152 2.5L F.I. (VIN 7),"['M1-102', 'M1-102A']"
101,FORD,2010,Escape,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,V6 181 3.0L F.I. (VIN 1) (Mexico),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,V6 183 3.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape Hybrid,4 cyl. 152 2.5L F.I. (VIN 3) (Electric/Gas),"['M1-102', 'M1-102A']"
101,FORD,2010,Expedition,V8 330 5.4L F.I.,"['M1-210', 'M1-210A']"
101,FORD,2010,Explorer,V6 245 4.0L F.I. (VIN E),"['M1-210', 'M1-210A']"
101,FORD,2010,Explorer,V8 281 4.6L F.I. (VIN 8),"['M1-210', 'M1-210A']"
101,FORD,2010,Explorer Sport Trac,V6 245 4.0L F.I.,"['M1-210', 'M1-210A']"
101,FORD,2010,Explorer Sport Trac,V8 281 4.6L F.I. (VIN 8),"['M1-210', 'M1-210A']"
101,FORD,2010,F-150 Pickup,V8 281 4.6L F.I. (VIN 8) 24V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-150 Pickup,V8 281 4.6L F.I. (VIN W) 16V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-150 Pickup,V8 330 5.4L F.I. (VIN V) 24V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-150 SVT Raptor,V8 330 5.4L F.I. (VIN V),"['M1-210', 'M1-210A']"
101,FORD,2010,F-150 SVT Raptor,V8 379 6.2L F.I. (VIN 6),"['M1-210', 'M1-210A']"
101,FORD,2010,F-250 Super Duty Pickup,V8 330 5.4L F.I. (VIN 5) 24V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-250 Super Duty Pickup,V8 391 6.4L F.I. Turbo (VIN R) (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,F-350 Super Duty Pickup,V8 330 5.4L F.I. (VIN 5) 24V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-350 Super Duty Pickup,V8 391 6.4L F.I. Turbo (VIN R) (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,F-350 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y) 30V,"['M1-210', 'M1-210A']"
101,FORD,2010,F-450 Super Duty Pickup,V8 391 6.4L F.I. Turbo (VIN R) (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,F-450 Super Duty Pickup,V10 415 6.8L F.I. (VIN Y) 30V,"['M1-210', 'M1-210A']"
101,FORD,2010,F53 Stripped Chassis,V10 415 6.8L F.I. (VIN Y),"['M1-210', 'M1-210A']"
101,FORD,2010,F-550 Super Duty,V8 391 6.4L F.I. Turbo (VIN R) (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,F-550 Super Duty,V10 415 6.8L F.I. (VIN Y) 30V,"['M1-210', 'M1-210A']"
101,FORD,2010,Fiesta,4 cyl. 97 1.6L F.I. (Mexico),"['M1-102', 'M1-102A']"
101,FORD,2010,Flex,V6 213 3.5L F.I. Twin-Turbo (VIN T),"['M1-212A', 'M1-212']"
101,FORD,2010,Flex,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
101,FORD,2010,Focus,4 cyl. 2.0L F.I. (VIN N),"['M1-102', 'M1-102A']"
101,FORD,2010,Fusion,4 cyl. 152 2.5L F.I. (VIN A),"['M1-102', 'M1-102A']"
101,FORD,2010,Fusion,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
101,FORD,2010,Fusion,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
101,FORD,2010,Fusion Hybrid,4 cyl. 152 2.5L F.I. (VIN 3),"['M1-102', 'M1-102A']"
101,FORD,2010,LCF (Low Cab Forward),V6 273 4.5L F.I. Turbo (VIN Z) (Diesel),['F55590']
101,FORD,2010,Lobo,V8 281 4.6L F.I. (Mexico),"['M1-210', 'M1-210A']"
101,FORD,2010,Lobo,V8 330 5.4L F.I. (Mexico),"['M1-210', 'M1-210A']"
101,FORD,2010,Mustang,V6 245 4.0L F.I. (VIN N),"['M1-210', 'M1-210A']"
101,FORD,2010,Mustang,V8 281 4.6L F.I. (VIN H),"['M1-210', 'M1-210A']"
101,FORD,2010,Mustang,V8 330 5.4L F.I. Supercharged (VIN S),"['M1-210', 'M1-210A']"
101,FORD,2010,E-450 Super Duty Econoline,V8 330 5.4L F.I. (VIN L),"['M1-210', 'M1-210A']"
101,FORD,2010,E-450 Super Duty Econoline,V8 363 6.0L F.I. Turbo (Diesel),"['M1C-651A', 'M1C-651']"
101,FORD,2010,E-450 Super Duty Econoline,V10 415 6.8L F.I. (VIN S),"['M1-210', 'M1-210A']"
101,FORD,2010,EcoSport,4 cyl. 122 2.0L F.I. (Mexico),"['M1-102', 'M1-102A']"
101,FORD,2010,Edge,V6 213 3.5L F.I. (VIN C),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,4 cyl. 152 2.5L F.I. (VIN 7),"['M1-102', 'M1-102A']"
101,FORD,2010,Escape,V6 181 3.0L F.I. (VIN G),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,V6 181 3.0L F.I. (VIN 1) (Mexico),"['M1-212A', 'M1-212']"
101,FORD,2010,Escape,V6 183 3.0L F.I. (Mexico),"['M1-212A', 'M1-212']"
